AreaPxl,Asymmetry,Blueness,BorConBlue,BorConGree,BorConNDVI,BorConRed,BorConCHM,BorConDSM,BorIndex,BorLenByLe,Brightness,Compactnes,CurvByLen,Density,DifNeiBlue,DifNeiGree,DifNeiNDVI,DifNeiNIR,DifNeiRed,EllipticFi,Greenness,LenByWidMl,LenByWidPo,LengthPxl,MaxCHM,MaxDSM,MaxNDVI,MeaInBorND,MeanCHM,MeaInBorCH,MeaInBorDS,MeaOutBorD,MeaOutBorC,MeanBlue,MeanDSM,MeanGreen,MeanNDVI,MeanNIR,MeanRed,MeanStdDev,MeaOutBorN,MinCHM,MinDSM,MinNDVI,MyBrightne,NumPxls,Perimeter,PolySelfIn,RatioBlue,RatioGreen,RatioRed,RectFit,Redness,Roundness,ShapeIndex,SkewBlue,SkewGreen,SkewNDVI,SkewCHM,SkewDSM,SkewRed,StdDevCHM,StdDevBlue,StdDevDSM,StdDevGree,StdDevNDVI,StdDevNIR,StdDevRed,WidthMl,WidthPoly,ClassID
65,0.558723715,1.203193033,-10.9,-18.8,0.085470001,-15.575,-0.152075195,0.092453003,1.176470588,3.636363636,177.7966487,0.590804373,13.58760168,1.714372,-23.82784878,-38.89849023,0.070338928,-26.87375113,-33.38669946,0.6,0.971335269,2.096321034,1.222222222,11,1.463684082,724.9366455,0.753086448,0.06477297,0.643339656,0.739229329,723.2019857,723.0831281,0.952442842,51.01538462,723.2293973,41.18461538,0.044169479,38.55384615,35,11.4417166,-0.008576525,-0.002990723,721.4069824,-0.363636374,42.4,65,36.60555128,0,0.057386216,0.046327775,0.039370821,0.757850701,0.825471698,0.824897947,1.240347346,0.478006559,-0.392611764,0.845912967,0.082404856,0.152911946,-0.71903071,0.652834984,12.6265804,1.347124516,11.06191291,0.276588583,12.57596091,10.6366565,4.361792632,9,8
47,0.661725471,0.936778276,10.84090909,13.43181818,-0.010292227,10.31818182,-0.03588451,-0.011711814,1.375,3.364872598,253.4191902,0.389733181,17.17883188,1.472396613,11.02108774,18.5055031,-0.042602471,2.963409897,12.1781914,0.404255319,1.117585025,2.819037015,1.801185411,13.07627517,2.664794922,724.5475464,0.265486717,0.054882205,1.000589574,1.168443249,723.1718159,723.1807997,1.341930813,126,723.0959512,150.3191489,0.049980466,140.4893617,127.1914894,18.49513921,0.074453359,0.038574219,721.1950073,-0.020547945,134.5035461,47,38.51179424,0,0.099439983,0.118632807,0.100380314,0.773134215,0.945636699,1.102415682,1.604514906,-0.067812574,-0.538825713,1.898391224,0.160354795,-0.903831609,-0.289785852,0.829193113,14.88251866,0.888874409,22.34745583,0.05289831,18.8610511,18.25544314,2.578836998,7.259816279,6
49,0.927582177,1.029520295,0.606060606,-2.772727273,0.018678472,-1.227272727,0.175804369,0.037805731,1.833333333,2.6676836,211.57131,0.178938648,10.88786458,0.879470096,-7.097472783,-14.51590092,0.042981576,-3.121920347,-8.844839789,0.142857143,1.038481813,10.50788722,3.851781923,24.74056518,7.579467773,729.5009766,0.339130431,0.152202905,5.443918656,5.383244941,728.684843,728.5661338,4.927829197,79.71428571,728.6932846,80.40816327,0.152210172,96.87755102,72.16326531,18.76795192,0.122052851,0.067443848,725.6401367,-0.074829929,77.42857143,49,59.84550554,0,0.075354532,0.07601046,0.068216494,0.510024211,0.931997891,2.00761738,2.357142857,-0.042195642,-0.026328942,-0.250368811,-1.188413508,-2.961784302,-0.143062508,2.102069049,15.30506119,0.827189686,21.50170223,0.083068961,20.91443467,19.49709234,1.963312379,6.423147955,6
57,0.174983732,0.960182864,8.638888889,10.47222222,-0.033113976,9.583333333,0.119398329,-0.11247762,1.125,3.6,239.1510196,0.825669644,2.334016353,1.835333918,20.04043401,26.35757797,-0.067028925,13.08742547,23.71976408,0.824561404,1.088040112,1.106133044,1.25,10,2.729980469,724.6400146,0.117117114,0.013640044,1.47123638,1.423288574,723.2147559,723.3179658,1.353235705,114.2280702,723.0884314,129.4385965,0.012838933,115.7719298,113.2280702,11.93031802,0.056738015,0,722.5640259,-0.083665341,118.9649123,57,30.34401582,0,0.095527981,0.108248417,0.094691689,0.899232693,0.951777024,0.241484434,1.192079121,-0.189517077,-0.659576274,0.611851858,-0.175036069,2.103603019,-0.425535394,1.093977816,11.16387901,0.527235924,13.10285565,0.046333467,6.988756745,11.52421941,5.601019973,8,6
279,0.441360057,1.07362433,-4.360465116,-8.313953488,0.008315124,-7.395348837,0.035043406,-0.03650825,1.228571429,3.241951179,196.9716747,0.589732833,5.737012769,2.039889078,-4.579084409,-10.89459026,-0.057684181,-18.38468231,-7.133018047,0.813620072,1.034405426,2.664623747,1.551727896,26.52723475,8.507263184,728.4180298,0.413533837,0.098535982,2.430697971,2.36635396,723.3168617,723.4034983,2.405967175,70.35125448,722.8189472,67.78136201,0.059167305,65.45878136,58.44802867,10.39797765,0.094322515,0,721.4849854,-0.184,65.52688172,279,76.68764745,0,0.071432864,0.068823461,0.059346633,0.871066781,0.891970244,0.269173088,1.287171331,0.046774208,0.473038139,0.400001707,0.594782018,1.616027881,0.385545529,2.517346893,10.53949341,1.885866181,10.90323405,0.094869126,8.079194925,9.751205498,7.953568679,17.09528766,8
54,0.908188108,0.909265935,6.291666667,7.020833333,-0.01232782,8.5625,-0.068311056,0.305304209,1.333333333,2.60040908,269.0072094,0.339180808,16.87972532,1.235225923,6.778048628,11.14987375,0.009675599,13.6613327,11.83334423,0.62962963,1.108962805,3.905905202,3.433217911,18.45863421,4.658935547,727.774353,0.119999997,0.063022521,3.370605469,3.452447189,726.4718403,726.0580662,3.436565581,137.0185185,726.3878988,167.1111111,0.060108029,166.5740741,147.9444444,15.28401189,0.071346174,1.280517578,724.7824097,-0.003484321,150.691358,54,43.46783205,0,0.101869774,0.124242849,0.109992922,0.765502159,0.98177126,0.721275471,1.632993162,-0.213358269,-0.40989756,-0.12034405,-0.629350802,0.894089058,-0.338797558,0.944725467,14.4664244,0.744501111,16.48418621,0.031547962,13.51624791,14.90142507,2.899709066,5.376481973,6
30,0.707565807,1.040180248,-3.5,-2.142857143,0.013353335,-2.833333333,-0.243631999,-0.285144624,1.615384615,3.042119661,214.7280367,0.223774019,-22.29840464,1.142830763,-6.22432895,-9.300172014,0.048035899,-0.870718377,-10.743408,0.266666667,1.084115659,4.069398034,2.292815999,13.80616303,8.77935791,727.923645,0.251461983,0.036450254,7.220902507,7.188496908,725.5822031,725.6342163,7.357350942,92.33333333,725.5735168,96.23333333,0.029885151,81.76666667,77.73333333,16.47490542,0.032578044,5.618713379,720.723999,-0.181286544,88.76666667,30,39.29705854,0,0.086000259,0.08963276,0.072401662,0.575213926,0.875704093,1.624847724,1.917028951,-0.592602892,-0.794674021,0.272021467,0.671019587,-0.655545941,-0.629795041,0.988212355,14.39753065,2.213823106,18.78950653,0.121192611,14.4376437,16.23767909,3.429184682,6.021487568,6
21,0.724569948,0.953933474,4.166666667,4.416666667,-0.008791986,3.083333333,-0.027347141,0.048731486,1.636363636,2.92357417,244.1357178,0.228898871,-8.227109028,1.024625959,3.142389061,5.617889067,0.002658327,4.592166223,0.432453215,0.238095238,1.117080253,6.286943442,2.343837445,12.31369478,7.073059082,728.7255249,0.243523315,0.080180518,5.889590309,5.879641724,728.4793671,728.3405375,5.705771891,114.7142857,728.4881127,134.3333333,0.085020407,131.4285714,111.7142857,15.98152876,0.082261162,4.23425293,727.4432983,-0.003984064,120.2539683,21,32.29635446,0,0.093975832,0.110048079,0.091518182,0.532394965,0.928986272,1.885579761,1.963961012,-0.399563638,-0.939278541,0.600470826,-0.434185626,-2.178480991,-0.713953417,1.224449974,12.44470764,0.361376921,18.68111686,0.062890979,11.65606904,16.81876179,1.836164078,5.253647093,6
65,0.76976457,1.132348993,-3.979166667,-6.5625,-0.014265829,-5.833333333,-0.073132833,-0.075504303,1.263157895,3.090135486,189.6597647,0.470158993,7.346544188,1.463725888,-5.172265029,-11.87223082,-0.035147035,-19.10491596,-11.98666733,0.569230769,1.023624161,2.610352478,2.3251685,15.5332995,7.392456055,729.8843384,0.393258423,-0.010840461,6.044993239,5.932654487,727.5538313,727.5270096,5.978651428,64.89230769,728.0219004,58.66153846,-0.006755183,48.35384615,48.36923077,13.29398871,0.005985983,3.657714844,722.5050049,-0.300000012,57.30769231,65,41.35862969,0,0.068430231,0.061859761,0.051006317,0.793045442,0.844026846,0.807414343,1.488416815,-0.071018966,0.752296798,0.78616728,-0.751476231,-1.546078678,0.720538654,1.223194083,12.70145125,1.366501681,14.57213033,0.15072037,14.34351182,12.60838455,3.702408537,6.680504876,8
31,0.506202112,0.931577811,1.911764706,3.529411765,-0.008999616,5.411764706,0.091493494,0.273491355,1.416666667,3.4,267.5866435,0.405173241,8.526938864,1.404240555,8.924150463,15.80116562,-0.013891633,15.58981797,14.67331404,0.483870968,1.099071876,3.130301233,1.428571429,10,7.856323242,730.1602783,0.159235671,0.069440722,7.256406723,7.220838464,729.2338575,729.0088185,7.023875269,139.2258065,729.4170887,164.2580645,0.051033866,160.1612903,144.8709677,16.62226989,0.084125311,3.871459961,724.9273071,-0.042682927,149.4516129,31,30.75587376,0,0.104060356,0.122770003,0.10827967,0.734886209,0.969350313,1.171755709,1.526645067,0.209646729,0.292370733,0.244681796,-3.880352473,-2.420484985,0.23769679,0.677714603,13.27551634,1.102048611,18.33904304,0.051807288,17.15225326,18.2522503,2.485730076,7,6
153,0.35602775,0.940937479,-8.8125,-10.53125,0.025552085,-11.78125,-0.053323746,0.102489471,1.185185185,3.555555556,244.6354175,0.598513921,7.559373183,1.971341432,-13.39209257,-21.84918639,0.015386857,-15.21323702,-21.41467717,0.816993464,1.070327715,3.383754599,1.5,18,4.128295898,725.4103394,0.073593073,-0.06931705,1.041100596,1.516927914,722.5667787,722.4901238,1.659415767,122.1045752,722.3993099,138.8954248,-0.068255789,111.4705882,128.3071895,12.33447592,-0.097069956,0.125671387,721.9066772,-0.183391005,129.7690632,153,56.21207921,0,0.099825754,0.113552998,0.104896659,0.861742774,0.988734806,0.562175109,1.293523334,-0.078594186,0.277026083,0.177856093,1.548268344,3.059951355,0.34497754,1.127383763,10.76739413,0.832818435,12.8643823,0.050427602,6.721401604,13.37165133,4.569647632,12,5
121,0.194355141,0.953878362,6.327586207,8.448275862,-0.021059881,8,-0.023464861,0.554432836,1.318181818,4.142857143,247.938861,0.64177957,1.680026657,1.930020227,14.17936602,17.88511759,-0.01118095,13.58566536,15.19772421,0.768595041,1.097434364,1.446498432,1,14,4.880737305,727.3740234,0.16883117,-0.007236316,3.729707576,3.725953602,726.3809916,725.8787562,3.636683146,123.0082645,726.5703382,141.5206612,0.015626365,126.2561983,122.338843,9.7138883,0.011219349,0.78326416,723.1550293,-0.132420093,128.9559229,121,48.57346746,0,0.099224675,0.114157709,0.098684686,0.87707677,0.948687274,0.804168186,1.318181818,-0.466038924,-0.218848439,0.020607216,-1.482938951,-2.895332111,-0.083020532,1.144102872,9.488136018,0.957646999,9.781158455,0.057058639,10.21951538,9.872370426,7.134665165,14,6
38,0.380822039,0.923241699,-9.933333333,-12.43333333,0.027395737,-9.133333333,0.026765951,-0.044132487,1.153846154,3.75,226.5451557,0.640516043,20.20777552,1.683517881,-15.17520176,-16.54078268,0.050417613,5.00338839,-14.18333284,0.684210526,1.099161014,1.750999467,1.142857143,8,2.063964844,722.8729858,0.229166672,0.091251578,0.590229235,0.818481445,721.4271502,721.5072876,0.839726563,90.73684211,721.4099892,108.0263158,0.098440536,116.4736842,96.07894737,11.79171778,0.058659241,0.021911621,720.8234863,-0.069387756,98.28070175,38,25.82694157,0,0.080104862,0.095368462,0.084821012,0.809198172,0.977597287,0.308216763,1.216660658,0.164777693,1.824129704,-0.384946332,0.810297481,1.19573206,0.691775587,0.770695387,12.6899965,0.481103308,11.70579443,0.062926717,3.918490862,10.97936241,3.53729082,7,5
23,0.845304714,0.959735031,-11.75,-14.60714286,0.02173469,-10.92857143,-0.297707694,-0.473323277,1.272727273,2.89138367,230.9252203,0.469783288,16.02636237,1.216055702,-13.44968295,-19.14639915,0.001975741,-17.15565151,-16.29885797,0.652173913,1.068840109,3.641030742,2.61266367,9.683944851,8.851379395,727.6160278,0.473053902,-0.068651637,3.484547491,3.682171631,726.0683136,726.6439743,4.05549113,107.0869565,726.1478404,119.2608696,-0.054912698,93.73913043,108.3913043,33.67762707,-0.094233772,0.019958496,724.802002,-0.416216224,111.5797101,23,25.59957694,0,0.092746004,0.103289601,0.093875675,0.782394489,0.97142486,0.59765746,1.459600898,-0.296842015,-0.001931922,0.324364584,-0.014719686,0.087038828,0.0520773,3.35123525,30.43012387,1.40568243,35.13355561,0.254515119,21.6919488,35.46920174,2.287559757,3.706540938,6
81,0.129239319,0.953252315,13.11363636,12.34090909,-0.011929439,12.54545455,-0.014090798,-0.04644498,1.222222222,4,257.155761,0.573714437,19.33976306,1.886771163,17.2177863,24.97655573,0.100441757,34.53630074,16.83470691,0.777777778,1.082649684,3.132592204,1,11,2.549499512,723.3214722,0.024390243,-0.121447237,1.681248794,1.781152344,722.0193883,722.0592354,1.688639323,141.0617284,722.2109036,160.2098765,-0.089696579,119.6296296,142.6666667,10.42359343,-0.114952019,0.092346191,720.8496704,-0.198347107,147.9794239,81,41.20040542,0,0.109709172,0.124601429,0.110957395,0.837677183,0.964098001,0.45767869,1.222222222,-0.5275647,0.035094435,0.024477364,-0.166074146,-0.533343381,0.193999601,0.593440214,10.60787697,0.885381352,11.71863141,0.056419352,13.34577609,8.94427191,3.751575495,11,5
30,0.445100631,0.913251411,18.5,22.73076923,-0.046689896,24.53846154,-0.036104642,0.245091365,1.083333333,3.714285714,273.3577507,0.653574586,13.41236493,1.603225267,43.1965054,52.34320733,-0.106209913,25.88469789,55.28748283,0.666666667,1.087612089,2.493467023,1.166666667,7,2.131713867,723.3624878,-0.009836066,-0.067003355,0.846130371,0.917714437,722.5818787,722.3140508,0.954600941,152.7666667,722.7220866,181.9333333,-0.079474064,142.2333333,167.1333333,13.0562388,-0.019608587,0.310058594,721.1400146,-0.141955838,167.2777778,30,23.40848891,0,0.111770503,0.13311006,0.122281759,0.82125226,0.9991365,0.602236389,1.186732208,0.076657512,-0.353320807,0.452373529,0.873224062,-1.304407837,-0.04699568,0.487910893,10.03554793,0.81240705,14.50731616,0.033968521,8.916962612,14.6258523,2.840032946,6,6
70,0.364761295,0.95154185,-5.613636364,-4.727272727,0.045979208,-5.75,-0.004296043,-0.015068748,1.222222222,4,212.8410645,0.649552597,10.53527631,1.74280125,-7.899539867,-10.14801834,0.091401838,6.170798513,-11.27090515,0.542857143,1.066302348,2.280919866,1,11,0.037475586,721.3330078,0.156069368,-0.005412529,0.017009626,0.012805939,721.20298,721.2213118,0.018103706,81.25714286,721.2053223,91.05714286,0.014918201,86.81428571,83.87142857,9.754524389,-0.055059128,-0.018188477,721.1079712,-0.118012421,85.3952381,70,37.19155927,0,0.076354761,0.08556351,0.078811322,0.784876269,0.982155802,0.800069032,1.31475147,-0.648342142,0.114209456,-0.085570882,-0.833566571,0.060690907,0.380727524,0.021115638,10.15829811,0.06371972,11.4802759,0.068054139,11.35692722,7.624999164,4.356682269,11,5
72,0.256522206,0.926265458,6.173076923,9.211538462,-0.015683693,8.538461538,0.321359488,0.406711285,1.444444444,4.032037614,255.7678724,0.420098842,9.472749024,1.699657102,11.10717336,16.8139416,-0.017324815,9.268211235,14.37396081,0.583333333,1.1086892,4.143681429,1.071489579,12.89670508,5.593933105,728.572998,0.087719299,-0.02036396,4.377610948,4.022152274,726.717613,726.120309,3.520747593,130.0416667,727.3393623,155.6527778,-0.01892953,130.3194444,135.4861111,11.4100512,-0.004678649,0.007141113,723.2979736,-0.109375,140.3935185,72,45.43048059,0,0.101687257,0.121714097,0.105944589,0.748308118,0.965045342,1.056230098,1.532064693,-0.126157941,-0.370205402,0.35094591,-1.731555703,-1.424344338,-0.276269435,1.287284742,10.72178144,1.756445998,12.57550498,0.037760281,8.790503697,10.93286718,3.071078694,12.0362394,6
38,0.630663233,0.96782747,-12.07142857,-14.5,0.032035644,-13.89285714,-0.542835781,-0.320772443,1,3.111111111,229.0069978,0.592254964,16.92574335,1.583452213,-19.20379057,-25.84382502,0.067834445,-12.14574517,-24.39836205,0.789473684,1.106240057,2.476531836,1.8,9,4.080871582,726.4454956,0.223628685,0.125212275,2.858319734,3.076657382,725.095409,725.4115413,3.621218168,96.05263158,725.1928839,109.7894737,0.140976164,122.1052632,91.89473684,9.470007078,0.091130511,2.068725586,723.8624268,0.062761508,99.24561404,38,27.05538514,0,0.083886198,0.095883073,0.08025496,0.889286818,0.925932473,0.330465792,1.135549948,0.61173638,0.302335423,0.142727911,0.309742359,0.404259746,0.463924764,0.728244276,7.711738723,0.904700136,12.75509783,0.047331189,10.2258431,7.943184678,2.874908972,5,6
65,0.676511929,0.978832585,6.6,8.44,-0.019909316,6.7,0.428406982,0.107479248,1.388888889,3.300413571,221.4189164,0.446024742,12.7934593,1.532857463,12.45817666,14.02434791,-0.058991284,6.286515209,13.80821562,0.569230769,1.08258499,2.975529081,1.869925216,15.14961653,9.802124023,733.0709839,0.188405797,-0.011889906,9.1642888,8.873928494,730.4848141,730.3381042,8.273512268,93.90769231,730.7561204,103.8615385,-0.012291393,88.52307692,90.04615385,13.25743273,0.011012707,6.16027832,727.3734741,-0.312977105,95.93846154,65,43.12121805,0,0.08482355,0.093814512,0.081335556,0.757309066,0.938582425,1.023466107,1.550434182,-0.380948553,-0.033660552,-0.636483553,-1.905496844,-0.45238725,0.060595897,0.951372026,12.03421159,2.153926045,14.84989192,0.096935805,15.83579946,12.88819468,3.786646249,8.101723214,6
119,0.470076329,1.040550758,-7.206896552,-11.55172414,0.036166508,-9.913793103,0.005129058,-0.094328782,1.260869565,3.389979428,202.0679135,0.576894536,3.493307543,1.859437843,-17.10991581,-24.07956808,0.050051274,-16.6812411,-23.69962186,0.798319328,1.078156711,3.752593402,1.578087577,17.10924837,0.890991211,722.4568481,0.342857152,0.11744261,0.485679306,0.443149301,721.4129823,721.5413727,0.43795192,73.24369748,721.2891471,75.8907563,0.122089167,77.88235294,62.03361345,15.64669135,0.080133135,0,720.9019775,-0.111111112,70.38935574,119,50.5905322,0,0.072494139,0.075114109,0.061398777,0.840009078,0.881292531,0.649080072,1.329212821,0.091738398,1.059411028,-0.261306639,0.000344226,2.063573393,0.83968476,0.270548174,14.65167922,0.395746299,16.43617138,0.105437268,11.30715284,15.85222343,3.944735369,10.84176102,8
85,0.712775656,1.014567693,-16.45121951,-16.08536585,0.06469648,-18.24390244,0.005728373,0.02132881,1.952380952,3.28894041,208.4612781,0.21268432,15.54874753,1.236568436,-25.66385092,-27.00273252,0.095575291,-14.14668524,-29.23432431,0.247058824,1.097797444,9.638580037,1.994753416,24.93204186,5.25567627,726.6334839,0.344827592,0.04271056,2.822597369,2.689716208,723.4430679,723.4575264,2.672392814,80.02352941,723.5416849,86.58823529,0.089505625,82.14117647,70.01176471,17.16835871,-0.022981814,0.35949707,721.632019,-0.178082198,78.8745098,85,70.65764292,0,0.076775438,0.083073687,0.067170043,0.617125621,0.887634863,1.563192897,2.223537193,0.058490679,0.091598243,0.044344506,-0.419579223,0.049715355,-0.017585084,1.364341965,15.76367863,1.347154681,18.31829309,0.12534724,11.87399823,17.42310442,2.430166066,12.49880896,8
183,0.4603961,1.117751118,-4.394736842,-6.631578947,0.019948956,-4.434210526,-0.000346134,0.02239669,1.357142857,3.619047619,187.9058179,0.518897352,2.37164006,1.862764697,-5.19933788,-7.095962782,0.009784299,-3.521467733,-5.339563957,0.595628415,1.019523335,2.769008483,1.3125,21,3.985961914,726.0115967,0.209302321,-0.023883397,1.286789191,1.409185041,721.7895947,721.8215982,1.436067175,63.30054645,721.5728053,57.73770492,-0.007152598,48.06010929,48.8579235,8.250963391,-0.04555888,0.175964355,721.0139771,-0.340000004,56.63205829,183,66.29734173,0,0.06737476,0.061453877,0.052002566,0.772489013,0.862725548,0.835913108,1.404520415,0.307403958,0.032758799,-0.4982221,1.914584559,3.102801973,0.211981422,0.809303784,9.540958569,0.773194962,8.005261192,0.089869514,6.449610823,7.206670412,6.144868882,16,8
97,0.250341869,0.898054475,18.13636364,24.65909091,-0.022656685,27.56818182,0.021559282,0.082612471,1.1,3.666666667,291.0462071,0.788880845,3.257623722,1.940223762,48.77971518,61.18998299,-0.006627725,61.60096763,65.08480633,0.835051546,1.088104503,1.068289235,1.2,12,3.459899902,725.3010254,0.146853149,-0.038807816,1.088779725,0.880178741,722.8883094,722.8011475,0.861065839,166.556701,722.426912,201.8041237,-0.032018328,176.4123711,188.0309278,15.90320125,-0.020139667,0.074829102,721.4724731,-0.151702791,185.4639175,97,37.96794675,0,0.114453786,0.138674972,0.129210361,0.883975494,1.013841023,0.296779528,1.116880782,-1.093716303,-1.622523642,0.208666851,0.808079046,1.269532866,-1.362559968,1.150174453,15.3629418,0.988757935,14.47688465,0.046617858,18.09297442,17.86977729,7.136583651,10,6
64,0.429406522,0.897456407,3.568181818,6.818181818,-0.017887551,6.75,0.135345459,-0.138846657,1.294117647,4,272.2360474,0.559564645,19.36669878,1.738598597,10.97100727,16.88845548,0.004144857,15.47497443,16.5292155,0.5625,1.101327788,2.808143117,1.1,11,5.885314941,726.7008667,-0.006369427,-0.052023702,4.634393692,4.852556782,725.5873748,725.6266654,4.69944894,146.09375,725.5396118,179.28125,-0.050882325,147.28125,162.984375,7.253034607,-0.033661531,2.967712402,724.2946777,-0.099678457,162.7864583,64,38.20586816,0,0.107328733,0.131710148,0.119737541,0.772499228,1.001215805,0.724004173,1.375,0.101327848,-0.392193637,-0.230995598,-0.955333294,-0.048779732,0.290499236,0.9894041,7.549252343,1.122914799,7.043322968,0.025636864,8.17096374,7.166528508,3.872445328,10,6
26,0.507539593,1.034821986,-1.666666667,-4.583333333,0.018842956,-4.541666667,0.565910339,-0.090489705,1,3.428571429,213.4582548,0.652003326,19.50886523,1.546118134,-1.515512636,-6.599336957,0.052068614,2.193672939,-6.997196483,0.692307692,1.063866334,2.068274694,1.4,7,8.541625977,728.3842163,0.269230783,0.132419767,7.313579853,6.948436064,726.987617,726.9432489,6.048066639,84.96153846,727.0220431,87.34615385,0.11813142,93.96153846,74,17.62128336,0.113625038,1.666870117,725.0855103,-0.010752688,82.1025641,26,22.38516481,0,0.079604828,0.081839097,0.0693344,0.82327221,0.90131168,0.518174023,1.176696811,-0.265757307,-0.024191855,0.169095645,-1.96134308,-0.476742795,0.072252135,2.155793886,14.21397138,1.285789444,21.33603364,0.086186189,21.27020446,17.31384506,2.705901338,5,6
11,0.840834225,0.873196836,2.409090909,7.090909091,-0.044351698,4.454545455,-0.047255083,-0.007357511,1.375,3.001115627,251.2656394,0.399304915,11.92299534,1.089101189,5.127676378,17.57667603,-0.049618287,3.106177606,8.988048438,0.636363636,1.149604467,4.317313243,2.901888564,7.330607259,9.065490723,732.9295044,0.139240503,0.031932215,8.847051447,8.847051447,730.6918335,731.0609436,8.923973084,113.7272727,730.6918335,149.7272727,0.031932215,134.9090909,127.2727273,13.86303448,0.082610191,8.765136719,729.09552,-0.033112582,130.2424242,11,18.60555128,0,0.090523538,0.11917847,0.101305318,0.738734282,0.977198697,0.373817869,1.658312395,0.58550731,0.0859937,0.886288163,1.020620726,0.297449943,0.07659618,0.133766191,9.611460102,1.603944203,15.88647743,0.046523861,8.948890693,16.09116589,1.382677276,2.526150504,6
14,0.714878099,0.919034394,-0.230769231,1.923076923,-0.011895032,-0.5,-0.054079496,0.481696496,1.444444444,3.022905227,235.604616,0.309754707,1.578655925,1.043999671,-1.465587879,2.73212923,-0.031509473,-2.772415016,-1.925679405,0.285714286,1.13309122,5.094498077,1.881503566,8.600997402,1.716552734,724.0082397,0.157894731,0.064910797,1.448015485,1.448015485,723.9516514,723.3921481,1.552615079,102.4285714,723.9516514,126.2857143,0.064910797,119.7142857,105.6428571,12.90707582,0.08380488,1.298828125,723.9290161,0,111.452381,14,22.96472488,0,0.086949546,0.107201392,0.089678088,0.53498529,0.947874386,1.50919519,1.737198072,-0.082975987,-0.123032748,0.643112978,0.596284794,0.948683298,-0.183977267,0.200155848,14.51951537,0.035789589,12.12098871,0.044749113,6.396746622,12.08072339,1.571973354,4.571342599,6
36,0.337035635,1.074592075,-4.678571429,-13.46428571,0.027791472,-11.57142857,0.091308594,0.160956247,1.166666667,4,214.1857839,0.69239939,23.63268698,1.689582204,-15.38263912,-28.80280411,0.019795687,-24.86575815,-25.4804879,0.833333333,1.043290043,2.101265935,1,7,7.434326172,731.8566284,0.390625,0.063055308,6.335968018,6.253430176,730.5259491,730.4482447,6.229085286,89.63888889,730.5955861,87.02777778,0.108493003,90.08333333,73.58333333,15.64589889,0.034119791,5.182983398,729.0132446,-0.153439149,83.41666667,36,25.5606233,0,0.083701997,0.081263823,0.06870982,0.828317901,0.882117882,0.509127608,1.166666667,0.218889154,0.966299467,0.357461216,-0.279108147,-0.446647704,0.097301039,0.787190481,13.67510467,0.955674946,15.44971433,0.127067072,13.38401825,17.81287768,3.342197993,7,8
34,0.649149201,0.938445134,-2.547619048,-1.30952381,0.009475791,-3.30952381,-0.547027588,-0.079973493,1.75,3.611464672,231.9249264,0.325231564,13.781723,1.25589493,-5.655142639,-2.882105911,0.065559218,6.257776356,-6.317439397,0.176470588,1.132706475,5.810493025,1.425480379,11.62963058,9.981506348,727.2626953,0.456410259,0.143121899,2.861609964,2.802078812,723.7499412,724.1235962,3.516742128,94.91176471,723.5069849,114.5588235,0.174543021,132.7058824,93.94117647,17.39703063,0.112951984,0,722.5150146,-0.023255814,101.1372549,34,38.06429737,0,0.081846972,0.098789574,0.081009987,0.572554152,0.928848391,1.300787951,1.800735144,0.046800192,-0.148354341,0.620359073,1.000634759,1.296681562,-0.381298316,3.337599698,15.61177468,1.54746599,18.66294091,0.110091492,15.98810111,17.9163763,2.229151036,8.15839401,6
46,0.898265921,1.000491703,4.814814815,4.055555556,-0.022848061,3.944444444,-1.54611093,0.371181912,1.588235294,2.885318354,235.7081071,0.260914253,7.033526648,1.044425409,9.584911731,5.376201901,-0.015046887,-0.11768421,5.12588271,0.086956522,1.074800246,4.192998735,2.800144995,18.71543912,7.176757813,729.7520142,0.235772356,-0.027806132,1.120153012,1.18185746,725.4422302,725.2451986,3.05769043,117.9565217,725.5187962,126.7173913,-0.036062004,99.32608696,109.0217391,23.26139821,-0.003504692,-0.002990723,720.8565063,-0.198113203,117.8985507,46,47.06830314,0,0.100086945,0.107520605,0.092505719,0.54652365,0.924708052,1.284227214,1.990466408,-1.121873688,-1.239012525,1.047535185,1.740788731,-0.623931698,-0.806259066,2.318343639,21.99501576,3.008084501,23.6667654,0.096260704,13.26494948,24.12241347,3.287216939,6.68373929,6
36,0.399665027,0.948093053,6.3125,9.833333333,-0.028655384,6.854166667,-0.141160329,0.06076177,1.846153846,4,234.8242886,0.226673524,8.063496999,1.218704483,8.386258574,15.74012128,-0.09246953,-6.054455258,10.771847,0.111111111,1.116632379,7.302354531,1.2,12,4.873168945,726.3886108,0.038834952,-0.055670209,2.001413981,2.288921488,725.2283936,725.2556841,2.900155874,110.9444444,725.1769986,130.6666667,-0.056460428,97.88888889,109.4444444,11.07278579,-0.013889484,0.124084473,723.9935303,-0.164948449,117.0185185,36,42.77156089,0,0.094491456,0.111288885,0.093213905,0.575372865,0.935274569,2.058673985,2,-0.265290377,-0.393970266,-0.279124827,0.342999825,-0.026628008,0.053176811,1.812024065,7.982426686,0.92172955,13.39568753,0.050866994,11.93681927,11.84024316,1.854726461,10,6
